FIPS,Total_Actual_Costs,Total_Standardized_Costs,Part_B_Drugs_Per_Capita_Actual_Costs,Total_Population_Based_Payment_Reduction_Costs,PQI03_Diabetes_LT_Complication_Admission_Rate_(age_<_65),PQI03_Diabetes_LT_Complication_Admission_Rate_(age_65-74),PQI03_Diabetes_LT_Complication_Admission_Rate_(age_75+),PQI07_Hypertension_Admission_Rate_(age_<_65),PQI07_Hypertension_Admission_Rate_(age_65-74),PQI07_Hypertension_Admission_Rate_(age_75+)
55023,13949691.97,13767727.04,154.61, ,,,,,,
55025,271826520.66,250293605.59,177.92, ,,,,,,
55027,74570398.56,72517614.21,170.11, ,,,,,,
55029,36592110.22,37167343.36,291.44, ,,,,,,
55031,48064366.08,46801048.78,161.08, ,,,,,,
55033,28721523.66,29022416.33,139.15, ,,,,,,
55035,67497647.27,68023216.6,280.89, ,,,,,,
55037,5078134.06,5144461.58,316.28, ,,,,,,
55039,71965406.45,71877611.45,243.35, ,,,,,,
55041,11743969.54,11797158.02,183.05, ,,,,,,
55043,33716874.52,33639159.33,159.33, ,,,,,,
55045,34084746.39,32472386.6,106.55, ,,,,,,
55047,17816738.28,17999366.31,179.35, ,,,,,,
55049,17578074.96,16990136.72,155.3, ,,,,,,
55051,7745845.85,7737975.22,290.03, ,,,,,,
55053,13886766.3,13882611.42,229.03, ,,,,,,
55055,71974908.47,69778057.13,179.64, ,,,,,,
55057,25568361.43,24723245.56,174.43, ,,,,,,
55059,156464661.45,152052000.13,314.31, ,,,,,,
55061,16495436.96,16679145.59,166.8, ,,,,,,
55063,59844348.37,57735878.76,249.79, ,,,,,,
55065,16962677.34,16460768.94,200.61, ,,,,,,
55067,24159681.26,24435983.96,119.01, ,,,,,,
55069,31929522.08,32502618.39,304.87, ,,,,,,
55071,81878827.17,83337553.46,305.67, ,,,,,,
55073,94206586.7,95340921.11,323.24, ,,,,,,
55075,47832126.26,48900534.51,297.6, ,,,,,,
55077,19420652.72,18576158.85,214.32, ,,,,,,
55078,3671058.61,3654217.75,192.52, ,,,,,,
55079,909670666.12,852403166.96,290.81, ,,,,,,
55081,27901613.63,27242999.22,177.47, ,,,,,,
55083,33903607.06,34474514.21,269.14, ,,,,,,
55085,44206888.85,44680988.81,282.56, ,,,,,,
55087,81727217.63,83493330.23,364.59, ,,,,,,
55089,69845339.76,68916105.61,327.41, ,,,,,,
55091,9181420.92,9138170.72,323.4, ,,,,,,
55093,24947914.1,24429881.62,220.73, ,,,,,,
55095,45279366.09,43750596.54,113.3, ,,,,,,
55097,48497102.97,48137970.44,170.52, ,,,,,,
55099,17743156.28,17914064.94,283.11, ,,,,,,
55101,178994684.64,172253729.44,240.68, ,,,,,,
55103,17489650.73,17309938.26,53.74, ,,,,,,
55105,136732674.33,132353642.35,254.4, ,,,,,,
55107,14718526.0,14896279.76,268.42, ,,,,,,
55111,54613264.72,52883071.72,125.86, ,,,,,,
55113,18648545.9,18494087.83,193.41, ,,,,,,
55115,31768481.77,32291842.37,346.99, ,,,,,,
55117,90520616.3,91817784.49,452.09, ,,,,,,
55109,52285597.23,50801504.08,195.09, ,,,,,,
55119,18477144.11,18453666.7,242.23, ,,,,,,
55121,21434779.84,21265083.22,213.45, ,,,,,,
55999,,,,*,,,,,,
55123,18610088.42,18153931.85,200.27, ,,,,,,
55125,33425212.23,33728042.53,282.37, ,,,,,,
55127,97249004.86,95142554.68,233.9, ,,,,,,
55129,19190729.88,19037396.82,178.56, ,,,,,,
55131,97071079.36,95860625.88,296.31, ,,,,,,
55133,329914998.68,323596677.76,248.74, ,,,,,,
55135,50298421.69,50517715.14,291.46, ,,,,,,
55137,24339911.21,24582981.74,235.86, ,,,,,,
55139,105656299.67,108148787.87,334.24, ,,,,,,
55141,65521068.87,64594543.07,317.07, ,,,,,,
54001,17705181.02,18284406.41,125.58, ,,,,,,
54003,74700614.47,74020569.78,176.42, ,,,,,,
54005,29375888.22,30588044.85,91.14, ,,,,,,
54007,13786482.02,14639795.92,127.36, ,,,,,,
54009,25010620.34,27413482.53,254.08, ,,,,,,
54011,99883160.32,101430391.21,189.83, ,,,,,,
54013,9241418.9,9974203.63,135.78, ,,,,,,
54015,10970085.77,11434748.66,83.03, ,,,,,,
54017,4492835.26,4554231.38,171.53, ,,,,,,
54019,56050938.6,59736314.91,169.57, ,,,,,,
54021,7644669.84,7856811.68,124.76, ,,,,,,
54023,10602113.74,10827776.76,119.36, ,,,,,,
54025,43515854.24,44865023.73,141.7, ,,,,,,
54027,21229406.02,20881668.32,168.6, ,,,,,,
54029,38071246.12,41139836.24,217.89, ,,,,,,
54031,11845664.83,12042388.67,234.54, ,,,,,,
54033,84723626.87,87364090.43,184.53, ,,,,,,
54035,33695859.0,35647589.81,164.15, ,,,,,,
54037,40061679.64,39335712.29,195.89, ,,,,,,
54039,218908545.89,228976080.57,130.09, ,,,,,,
54041,19063126.47,19861010.72,128.9, ,,,,,,
54043,20798619.91,21370439.66,130.31, ,,,,,,
54045,47845502.52,48574790.69,103.33, ,,,,,,
54049,76867855.11,77654022.39,216.51, ,,,,,,
54051,28529786.75,31726511.85,186.58, ,,,,,,
54053,34661607.43,36190459.95,194.83, ,,,,,,
54047,29526481.77,30617108.9,89.84, ,,,,,,
54055,88000704.57,92785971.94,179.42, ,,,,,,
54057,38640880.18,38821383.98,126.44, ,,,,,,
54059,35118239.66,36000767.76,91.29, ,,,,,,
54061,63133507.61,64475522.31,99.93, ,,,,,,
54063,17856793.82,18840132.42,297.01, ,,,,,,
54065,21969895.91,22338312.88,140.46, ,,,,,,
54067,25988970.72,27421799.06,120.13, ,,,,,,
54069,39249943.3,43461042.61,243.32, ,,,,,,
54071,9855525.12,9911591.18,110.92, ,,,,,,
54073,7162401.21,7687678.33,90.66, ,,,,,,
54075,11321286.98,12126467.43,132.86, ,,,,,,
54077,37475253.41,38462160.46,95.67, ,,,,,,
54079,48649308.97,51475840.9,153.6, ,,,,,,
54081,97190378.78,101483081.33,212.28, ,,,,,,
54083,35349456.65,36605767.91,126.3, ,,,,,,
54085,12737077.39,13741957.08,201.62, ,,,,,,
54087,15901000.1,17081399.5,111.99, ,,,,,,
54089,16811654.33,18011440.06,144.75, ,,,,,,
54091,21482833.7,20710964.15,794.53, ,,,,,,
54093,8468005.22,8678786.86,60.44, ,,,,,,
54095,11129954.53,11961232.1,80.71, ,,,,,,
54999,,,,*,,,,,,
54097,21290043.54,21875623.7,91.11, ,,,,,,
54099,43956369.62,44190965.66,151.72, ,,,,,,
54101,10836546.35,11276110.0,80.27, ,,,,,,
54103,17964275.56,19268207.71,134.61, ,,,,,,
54105,6424585.32,6873424.67,216.02, ,,,,,,
54107,115460194.84,125597378.28,188.79, ,,,,,,
54109,30163607.99,31223390.54,213.93, ,,,,,,
56001,17513905.45,18057609.84,195.25, ,,,,,,
56003,14321635.64,14892941.87,134.12, ,,,,,,
56005,19901043.35,18280389.13,105.77, ,,,,,,
56007,13218390.73,12653676.61,128.97, ,,,,,,
56009,13418967.5,13863557.79,223.8, ,,,,,,
56011,6570433.73,6619469.53,101.95, ,,,,,,
56013,41383082.47,40761311.4,203.61, ,,,,,,
56015,13919578.11,14354504.38,147.84, ,,,,,,
56017,7319899.22,7529088.78,119.87, ,,,,,,
56019,8056235.91,8307854.15,139.31, ,,,,,,
56021,77628421.22,80502338.82,158.77, ,,,,,,
56023,13239422.48,13166525.35,198.9, ,,,,,,
56025,63075167.24,63997075.71,272.39, ,,,,,,
56027,3938485.98,3992229.61,96.16, ,,,,,,
56029,30183480.0,31607736.16,209.39, ,,,,,,
56031,12175370.87,12578850.38,211.67, ,,,,,,
56033,24148184.54,25263958.54,188.9, ,,,,,,
56035,5168496.51,5102274.69,113.37, ,,,,,,
56037,22780129.04,21633321.1,78.11, ,,,,,,
56039,9422357.97,9377238.29,133.93, ,,,,,,
56999,,,,*,,,,,,
56041,10776723.76,10713296.07,123.66, ,,,,,,
56043,11132292.96,11474109.23,199.97, ,,,,,,
56045,6551865.98,6709620.4,104.58, ,,,,,,
